Time:2,End Time,Feature 1,Feature 2,Event Id,Event Date,Event Duration
241.0097656250,241.5097656250,0.0578572672,0.8106413265,,,
241.1093750000,241.6093750000,0.0537573689,0.7805286338,,,
241.2089843750,241.7089843750,0.0442035617,0.7154560515,,,
241.3085937500,241.8085937500,0.0314227476,0.6340621318,,,
241.4082031250,241.9082031250,0.0203072225,0.5801570064,,,
241.5078125000,242.0078125000,0.0138853399,0.6195107549,,,
241.6074218750,242.1074218750,0.0111382461,0.7670253433,,,
241.7070312500,242.2070312500,0.0091605908,0.9493948840,,,
241.8066406250,242.3066406250,0.0086082591,1.0820718856,,,
241.9062500000,242.4062500000,0.0108585643,1.1278888913,,,
242.0058593750,242.5058593750,0.0149048845,1.0851470637,,,
242.1054687500,242.6054687500,0.0190134202,0.9629642232,,,
242.2050781250,242.7050781250,0.0238129312,0.7790040946,,,
242.3046875000,242.8046875000,0.0282475124,0.5785046796,,,
242.4042968750,242.9042968750,0.0340709006,0.4199340745,,,
242.5039062500,243.0039062500,0.0493991799,0.3289872324,,,
242.6035156250,243.1035156250,0.0800221344,0.3049360533,,,
242.7031250000,243.2031250000,0.1199366466,0.3476957955,,,
242.8027343750,243.3027343750,0.1582196007,0.4441291137,,,
242.9023437500,243.4023437500,0.1823791696,0.5509738674,,,
243.0019531250,243.5019531250,0.1853683123,0.6178323809,,,
243.1015625000,243.6015625000,0.1659195543,0.6232145565,,,
243.2011718750,243.7011718750,0.1280447833,0.5768552640,,,
243.3007812500,243.8007812500,0.0832851806,0.5044895364,,,
243.4003906250,243.9003906250,0.0462930303,0.4443356340,,,
243.5000000000,244.0000000000,0.0226583077,0.4390970088,,,
243.5996093750,244.0996093750,0.0120123779,0.5067487191,,,
243.6992187500,244.1992187500,0.0110908280,0.6309281106,,,
243.7988281250,244.2988281250,0.0119242485,0.7956208373,,,
243.8984375000,244.3984375000,0.0117709381,0.9885452990,,,
243.9980468750,244.4980468750,0.0118442920,1.1744997459,,,
244.0976562500,244.5976562500,0.0109655551,1.3233981643,,,
244.1972656250,244.6972656250,0.0124189177,1.4191403666,,,
244.2968750000,244.7968750000,0.0178479733,1.4516159089,,,
244.3964843750,244.8964843750,0.0222638453,1.4129635228,,,
285.9218750000,286.4218750000,0.1465491366,0.1112283024,,,
