Time:2,End Time,Feature 1,Feature 2,Event Id,Event Date,Event Duration
72.8105468750,73.3105468750,0.1495129718,0.1021290237,,,
72.9101562500,73.4101562500,0.1556900341,0.0687831381,,,
73.0097656250,73.5097656250,0.1574372290,0.0513893932,,,
73.1093750000,73.6093750000,0.1476323279,0.0454762011,,,
73.2089843750,73.7089843750,0.1278744482,0.0490426984,,,
73.3085937500,73.8085937500,0.1189211285,0.0555639020,,,
73.4082031250,73.9082031250,0.1263580138,0.0559154224,,,
73.5078125000,74.0078125000,0.1448643606,0.0490299293,,,
73.6074218750,74.1074218750,0.1598247143,0.0442280036,,,
73.7070312500,74.2070312500,0.1773198939,0.0421741695,,,
73.8066406250,74.3066406250,0.2136017760,0.0387359206,,,
73.9062500000,74.4062500000,0.3643587595,0.0308955042,,,
74.0058593750,74.5058593750,0.5079067115,0.0245790990,,,
74.1054687500,74.6054687500,0.6450028767,0.0212665791,,,
74.2050781250,74.7050781250,0.6950010879,0.0244825341,,,
74.3046875000,74.8046875000,0.6699585479,0.0212775809,,,
74.4042968750,74.9042968750,0.5559080955,0.0189679724,,,
74.5039062500,75.0039062500,0.4394462843,0.0215994723,,,
74.6035156250,75.1035156250,0.3387020566,0.0257031902,,,
74.7031250000,75.2031250000,0.3114588836,0.0301896049,,,
74.8027343750,75.3027343750,0.3627337629,0.0502819831,,,
74.9023437500,75.4023437500,0.4016491605,0.0720766796,,,
75.0019531250,75.5019531250,0.3908776188,0.0870981174,,,
75.1015625000,75.6015625000,0.3534471169,0.0908125022,,,
75.2011718750,75.7011718750,0.3624937524,0.0911275768,,,
75.3007812500,75.8007812500,0.3925176714,0.0890752463,,,
75.4003906250,75.9003906250,0.4315183102,0.1122234145,,,
75.5000000000,76.0000000000,0.4418405174,0.1367298590,,,
75.5996093750,76.0996093750,0.4103516739,0.1628486744,,,
75.6992187500,76.1992187500,0.3391315454,0.1645595896,,,
75.7988281250,76.2988281250,0.2455277101,0.1560587311,,,
75.8984375000,76.3984375000,0.1453441454,0.1494672474,,,
75.9980468750,76.4980468750,0.0947202995,0.1783948040,,,
76.0976562500,76.5976562500,0.1030737805,0.2101691923,,,
76.1972656250,76.6972656250,0.1368531567,0.2314871759,,,
76.2968750000,76.7968750000,0.1656678953,0.2397573403,,,
76.3964843750,76.8964843750,0.2123547616,0.2149602454,,,
81.9218750000,82.4218750000,0.0761545019,0.1258105694,,,
82.0214843750,82.5214843750,0.0793444745,0.1411896590,,,
82.1210937500,82.6210937500,0.1206373746,0.1323748235,,,
82.2207031250,82.7207031250,0.1770443188,0.1127335990,,,
82.3203125000,82.8203125000,0.2293737739,0.1056294940,,,
82.4199218750,82.9199218750,0.2564656800,0.1083518749,,,
82.5195312500,83.0195312500,0.2802178075,0.1437077776,,,
82.6191406250,83.1191406250,0.2942915892,0.1976209453,,,
82.7187500000,83.2187500000,0.2952853397,0.2501464191,,,
82.8183593750,83.3183593750,0.2628169726,0.2892699762,,,
82.9179687500,83.4179687500,0.2575337462,0.2852259020,,,
83.0175781250,83.5175781250,0.2727574732,0.2452800530,,,
83.1171875000,83.6171875000,0.3050358914,0.1914461368,,,
83.2167968750,83.7167968750,0.3737240502,0.1283365770,,,
83.3164062500,83.8164062500,0.4194023309,0.0636881773,,,
83.4160156250,83.9160156250,0.4147714831,0.0540540474,,,
83.5156250000,84.0156250000,0.3588229482,0.1073723794,,,
83.6152343750,84.1152343750,0.2882541455,0.2021440857,,,
83.7148437500,84.2148437500,0.2430976896,0.2981435290,,,
83.8144531250,84.3144531250,0.2937786583,0.3852960505,,,
83.9140625000,84.4140625000,0.4739664998,0.4131149100,,,
84.0136718750,84.5136718750,0.6447493731,0.3994413372,,,
84.1132812500,84.6132812500,0.7573502017,0.3313053188,,,
84.2128906250,84.7128906250,0.7955629443,0.2565377656,,,
84.3125000000,84.8125000000,0.7563118806,0.1630454845,,,
84.4121093750,84.9121093750,0.6323822879,0.1117947457,,,
84.5117187500,85.0117187500,0.4526033789,0.0733878057,,,
84.6113281250,85.1113281250,0.2908242212,0.0521011288,,,
84.7109375000,85.2109375000,0.1750542070,0.0308493089,,,
84.8105468750,85.3105468750,0.2068156105,0.0161965485,,,
84.9101562500,85.4101562500,0.2863619061,0.0292524455,,,
85.0097656250,85.5097656250,0.4120073906,0.0695359971,,,
85.1093750000,85.6093750000,0.4838838048,0.1191653631,,,
85.2089843750,85.7089843750,0.4882562829,0.1739540974,,,
85.3085937500,85.8085937500,0.4229977230,0.2039751409,,,
85.4082031250,85.9082031250,0.3391344349,0.2035354621,,,
85.5078125000,86.0078125000,0.2247110434,0.1688453096,,,
85.6074218750,86.1074218750,0.1497811178,0.1231473227,,,
85.7070312500,86.2070312500,0.1621432537,0.0834599746,,,
85.8066406250,86.3066406250,0.2288462977,0.0810241382,,,
85.9062500000,86.4062500000,0.3292787917,0.0908106505,,,
86.0058593750,86.5058593750,0.4036796647,0.1021421824,,,
86.1054687500,86.6054687500,0.4693795949,0.1128073065,,,
86.2050781250,86.7050781250,0.5188268881,0.1150128665,,,
86.3046875000,86.8046875000,0.5489363797,0.1093707202,,,
86.4042968750,86.9042968750,0.5753699274,0.1176067117,,,
86.5039062500,87.0039062500,0.5693554309,0.1164879343,,,
86.6035156250,87.1035156250,0.5379122387,0.1127766281,,,
86.7031250000,87.2031250000,0.4586513015,0.0972896600,,,
86.8027343750,87.3027343750,0.3673768674,0.0746961536,,,
86.9023437500,87.4023437500,0.2502966144,0.0466390656,,,
87.0019531250,87.5019531250,0.1787931375,0.0412380720,,,
87.1015625000,87.6015625000,0.1588055035,0.0394034487,,,
87.2011718750,87.7011718750,0.1713911563,0.0397565164,,,
